#{"t_start": 1748019731.112538, "env_id": "None"}
r,l,t
-87.600737,20,716.016086
-87.101935,20,716.043878
-96.084378,20,716.069134
-89.387091,20,716.087387
-87.586269,20,716.104513
-98.255615,20,716.124261
-90.654844,20,716.143105
-87.538376,20,716.162738
-87.603354,20,716.198551
-92.227148,20,716.22915
-91.682148,20,716.265756
-93.051942,20,716.300503
-87.294638,20,716.333009
-87.38358,20,718.28694
-92.094869,20,718.305241
-87.242923,20,718.32757
-93.122406,20,718.347527
-90.437204,20,718.381777
-87.265879,20,718.419536
-90.501047,20,718.446568
-88.722628,20,718.488579
-87.397064,20,718.521269
-89.743373,20,718.551144
-89.061518,20,718.580256
-87.226333,20,718.612649
-92.068834,20,718.650103
-88.090354,20,718.672685
-87.155673,20,718.691563
-89.528987,20,718.711322
-92.092593,20,718.726949
-88.614465,20,718.756629
-87.546212,20,718.791981
-87.200582,20,718.830008
-90.411865,20,718.869739
-92.636523,20,718.899425
-87.349825,20,718.9205
-88.692051,20,718.94083
-89.816263,20,718.964352
-87.712603,20,718.986473
-93.100347,20,719.008384
-87.274824,20,719.024477
-91.054726,20,719.044351
-89.028332,20,719.062711
-88.874461,20,719.092317
-88.704766,20,719.109703
-91.176549,20,719.126718
-87.380336,20,719.145197
-93.072222,20,719.165845
-93.428681,20,719.182415
-91.983549,20,719.198105
-87.440186,20,719.216408
-90.513471,20,719.250787
-92.417829,20,719.27887
-87.486031,20,719.301512
-87.907244,20,719.327672
-87.143555,20,719.362848
-88.340713,20,719.394958
-89.349755,20,719.417719
-88.455964,20,719.443728
-92.282025,20,719.473978
-87.287256,20,719.509443
-87.398074,20,719.542884
-88.973402,20,719.580672
-89.954804,20,719.617258
-89.330942,20,719.656581
-87.294392,20,719.685553
-98.252519,20,719.710836
-89.817677,20,719.734109
-87.648414,20,719.758172
-87.204782,20,719.790267
-87.152977,20,719.82443
-91.980888,20,719.857406
-91.131387,20,719.886664
-89.186967,20,719.916462
-87.291701,20,719.940861
-92.333194,20,719.965774
-87.154213,20,719.996653
-92.356746,20,720.026228
-91.680787,20,720.05118
-87.525282,20,720.078595
-90.031007,20,720.113136
-88.347846,20,720.144397
-89.618532,20,720.171247
-90.533614,20,720.196326
-96.327525,20,720.221525
-87.178201,20,720.251695
-87.51159,20,720.279735
-87.428069,20,720.307638
-87.312553,20,720.33237
-98.113429,20,720.358516
-87.315895,20,720.384744
-89.249457,20,720.410881
-87.795974,20,720.444563
-89.042465,20,720.484405
-90.354268,20,720.506601
-92.984936,20,720.537441
-88.658306,20,720.571078
-93.057096,20,720.611882
-87.31011,20,720.642339
-87.047323,20,720.676045
-88.560457,20,720.707636
-91.796444,20,720.727411
-90.815888,20,720.745002
-87.306117,20,720.772433
-87.290872,20,720.800522
-91.349755,20,720.828846
-91.024821,20,720.857377
-87.165308,20,720.880574
-90.624686,20,720.91172
-87.698763,20,720.942567
-87.034715,20,720.96936
-87.846808,20,720.993473
-89.247468,20,721.013487
-96.930206,20,721.036948
-87.160042,20,721.05918
-87.434554,20,721.082503
-87.26001,20,723.258492
-87.135871,20,723.281404
-87.068297,20,723.307554
-87.267414,20,723.331353
-87.565731,20,723.357083
-87.500511,20,723.37914
-89.776372,20,723.40237
-89.23267,20,723.43181
-91.508735,20,723.461549
-90.378425,20,723.490748
-87.252037,20,723.510533
-87.114689,20,723.535947
-87.307379,20,723.562389
-87.363981,20,723.590136
-89.073038,20,723.617864
-92.371972,20,723.652696
-91.824374,20,723.67962
-92.692126,20,723.708378
-87.153602,20,723.746065
-92.681951,20,723.785702
-89.821687,20,723.815239
-87.079356,20,723.842911
-93.003125,20,723.875406
-88.514402,20,723.904606
-92.63469,20,723.937861
-90.523124,20,723.969622
-87.188312,20,724.003316
-89.025296,20,724.036778
-87.218849,20,724.072453
-97.244817,20,724.102714
-87.103596,20,724.134302
-92.221915,20,724.17121
-87.881424,20,724.199497
-87.669093,20,724.226043
-87.437888,20,724.254981
-92.432133,20,724.283781
-88.698792,20,724.317801
-90.200757,20,724.354144
-87.634958,20,724.388685
-88.277681,20,724.42018
-90.234944,20,724.459592
-89.424236,20,724.490529
-87.298645,20,724.513176
-87.185804,20,724.534698
-89.478181,20,724.560162
-88.288683,20,724.584377
-87.14832,20,724.610147
-87.172229,20,724.642729
-87.989051,20,724.672887
-88.812349,20,724.702573
-87.554033,20,724.73079
-87.729733,20,724.761686
-88.695349,20,724.788951
-92.822421,20,724.820007
-87.436464,20,724.84695
-90.015576,20,724.867152
-87.615085,20,724.889563
-87.355894,20,724.914912
-87.583767,20,724.938969
-87.10436,20,724.96638
-87.129481,20,724.994743
-90.696258,20,725.018246
-92.079485,20,725.056235
-91.22524,20,725.094969
-87.294361,20,725.130056
-90.963625,20,725.153715
-88.8367,20,725.180459
-87.248864,20,725.206918
-87.719445,20,725.225608
-89.912383,20,725.247602
-87.915358,20,725.266057
-91.69279,20,725.29383
-90.07043,20,725.329295
-96.372059,20,725.364803
-87.140487,20,725.402523
-87.903443,20,725.441176
-87.248704,20,725.471796
-88.65011,20,725.497585
-87.187,20,725.521036
-91.116312,20,725.549726
-87.34903,20,725.587469
-91.225303,20,725.620535
-90.80773,20,725.653271
-87.387675,20,725.682471
-93.419376,20,725.705893
-87.34476,20,725.73778
-87.76758,20,725.770375
-90.999456,20,725.804037
-90.474146,20,725.828014
-98.555139,20,725.853406
-89.325069,20,725.879002
-87.312244,20,725.908203
-89.638669,20,725.933967
-92.736245,20,725.960303
-89.185064,20,725.987109
-87.351387,20,726.01464
-87.096695,20,726.040692
-87.221425,20,726.065015
-92.467356,20,726.090655
-89.635218,20,726.115083
-87.353578,20,726.134995
-88.862284,20,726.151766
-88.495864,20,728.087998
-93.025323,20,728.108284
-88.386595,20,728.131036
-89.298034,20,728.156963
-92.21763,20,728.182771
-87.232862,20,728.207122
-91.757406,20,728.234757
-90.439624,20,728.257487
-89.185004,20,728.282358
-88.047199,20,728.308307
-87.483685,20,728.335627
-91.292608,20,728.363783
-88.287537,20,728.390893
-87.285234,20,728.418555
-91.44876,20,728.444375
-87.388423,20,728.473677
-92.237898,20,728.500343
-97.551467,20,728.519701
-87.036998,20,728.542794
-90.679959,20,728.570618
-92.642013,20,728.59606
-91.097555,20,728.619488
-89.252066,20,728.644357
-92.58675,20,728.672886
-90.881786,20,728.695599
-87.059976,20,728.719374
-89.312089,20,728.74466
-87.344087,20,728.770134
-91.357274,20,728.798125
-87.381959,20,728.822571
-87.149327,20,728.845702
-87.789761,20,728.868701
-88.560656,20,728.893041
-87.067164,20,728.915369
-88.135148,20,728.942761
-87.393961,20,728.964374
-87.433226,20,728.994869
-89.531998,20,729.018438
-87.346846,20,729.055118
-87.944607,20,729.09102
-87.047783,20,729.118451
-88.305845,20,729.152412
-92.817761,20,729.186181
-89.191351,20,729.214327
-89.359911,20,729.242576
-87.247323,20,729.274279
-97.221015,20,729.304289
-88.271362,20,729.336661
-87.640127,20,729.365795
-90.616668,20,729.396597
-92.43971,20,729.428916
-92.13955,20,729.459329
-87.07338,20,729.492252
-93.408564,20,729.520836
-87.752725,20,729.556607
-92.024787,20,729.58799
-87.806202,20,729.619909
-97.249499,20,729.66443
-98.444264,20,729.695381
-89.735404,20,729.718145
-93.024838,20,729.736147
-88.048351,20,729.759994
-87.147304,20,729.782944
-88.564248,20,729.80511
-89.426836,20,729.822856
-88.751151,20,729.842462
-87.974927,20,729.8625
-92.40232,20,729.883354
-88.348735,20,729.901633
-89.758127,20,729.922747
-87.307599,20,729.944709
-87.119676,20,729.961288
-87.297523,20,729.990545
-89.107127,20,730.015874
-91.257427,20,730.03515
-87.134738,20,730.058887
-87.600757,20,730.081769
-88.019655,20,730.104679
-92.596469,20,730.129261
-92.435891,20,730.148409
-90.396304,20,730.16524
-87.423705,20,730.185969
-91.246555,20,730.207105
-88.819169,20,730.224481
-91.724992,20,730.241672
-87.07033,20,730.259049
-87.510982,20,730.27451
-96.521468,20,730.295199
-92.184691,20,730.313178
-88.847867,20,730.330883
-87.722222,20,730.346707
-88.325986,20,730.370161
-87.38947,20,730.390433
-90.093757,20,730.40748
-90.965155,20,730.426399
-90.609219,20,730.444139
-88.927707,20,730.461833
-92.193233,20,730.482979
-88.345257,20,730.502908
-90.908143,20,730.522805
-87.628058,20,730.540923
-93.098807,20,730.561796
-89.028116,20,730.584329
-87.250816,20,734.678731
-87.073413,20,734.71946
-87.455953,20,734.750222
-87.306523,20,734.776764
-92.627593,20,734.821441
-87.516943,20,734.875325
-88.852429,20,734.905718
-88.617135,20,734.949793
-90.334534,20,734.990834
-87.580992,20,735.051102
-88.251371,20,735.121136
-93.467562,20,735.179597
-90.172333,20,735.224455
-88.200527,20,735.274168
-91.780466,20,735.325826
-92.259888,20,735.359907
-87.142535,20,735.427802
-92.314504,20,735.497758
-88.003893,20,735.56634
-90.340431,20,735.625582
-89.866914,20,735.69512
-91.507859,20,735.767457
-87.826656,20,735.813573
-89.431642,20,735.844948
-87.774019,20,735.878726
-89.101243,20,735.915251
-91.666052,20,735.952524
-97.567673,20,735.9939
-87.216794,20,736.038731
-87.190839,20,736.077797
-90.100203,20,736.136491
-88.172144,20,736.18734
-87.368538,20,736.228241
-88.276899,20,736.270215
-87.169701,20,736.303201
-87.05024,20,736.363967
-88.942332,20,736.417396
-92.174858,20,736.45625
-87.256967,20,736.504656
-87.219373,20,736.573072
-88.918846,20,736.616006
-88.030788,20,736.6877
-87.218967,20,736.744432
-90.333959,20,736.805395
-88.260554,20,736.86691
-88.743201,20,736.92107
-96.628804,20,736.981337
-95.607869,20,737.031866
-91.045543,20,737.101596
-89.716981,20,737.158597
-87.932833,20,737.222544
-87.321521,20,737.267157
-87.828908,20,737.309599
-89.786186,20,737.353429
-87.761311,20,737.40982
-90.569053,20,737.466349
-87.132327,20,737.534097
-88.241634,20,737.593628
-90.035371,20,737.62775
-87.211015,20,737.67856
-92.220675,20,737.744683
-87.133151,20,737.810579
-96.84832,20,737.861032
-89.443031,20,737.918099
-87.565733,20,737.97737
-91.550052,20,738.028533
-88.16312,20,738.062068
-87.545154,20,738.097442
-88.407016,20,738.150271
-88.708665,20,738.207167
-89.437414,20,738.244505
-91.113567,20,738.275811
-88.384956,20,738.315459
-93.354822,20,738.354802
-89.911392,20,738.416945
-89.820016,20,738.45786
-90.66614,20,738.505575
-88.132268,20,738.569652
-89.583782,20,738.632944
-87.559282,20,738.683362
-97.526555,20,738.751935
-87.234876,20,738.80748
-87.834311,20,738.890945
-88.676616,20,738.946093
-89.946729,20,739.001262
-87.279438,20,739.068644
-91.219641,20,739.134409
-90.42852,20,739.19284
-89.461024,20,739.252684
-93.193827,20,739.313592
-93.003647,20,739.367733
-91.587418,20,739.402457
-91.579118,20,739.437661
-88.671552,20,739.49085
-89.771559,20,739.543111
-88.109427,20,739.599449
-90.282842,20,739.655749
-87.232461,20,739.725977
-89.100961,20,739.786678
-88.609786,20,739.824365
-91.493288,20,739.893109
-87.749669,20,739.944684
-87.145609,20,744.998346
-87.406171,20,745.05013
-87.141976,20,745.095482
-87.156815,20,745.143239
-89.390217,20,745.202252
-88.449363,20,745.272589
-93.117751,20,745.325235
-89.411038,20,745.382426
-88.837054,20,745.434742
-88.209197,20,745.482521
-87.471146,20,745.532694
-96.34574,20,745.577354
-89.173676,20,745.619019
-92.555401,20,745.667933
-98.214742,20,745.699573
-87.132144,20,745.762817
-87.344326,20,745.827489
-87.940683,20,745.886156
-87.943604,20,745.937305
-91.321092,20,745.986821
-90.018502,20,746.036146
-90.016602,20,746.106596
-89.004384,20,746.162732
-87.36651,20,746.215681
-88.114711,20,746.278824
-92.370289,20,746.324395
-90.319204,20,746.369705
-89.718723,20,746.415789
-87.222415,20,746.474625
-91.690864,20,746.536199
-91.957131,20,746.587668
-96.941309,20,746.630331
-87.151562,20,746.667606
-87.119539,20,746.693532
-87.215239,20,746.729254
-87.576427,20,746.79259
-97.371497,20,746.855358
-91.9042,20,746.909148
-87.51198,20,746.960191
-87.551259,20,746.993077
-87.971214,20,747.043135
-92.489473,20,747.112339
-89.654437,20,747.168526
-87.453764,20,747.22597
-87.280309,20,747.283113
-88.540002,20,747.344528
-87.159542,20,747.409719
-97.100439,20,747.463291
-92.774826,20,747.506417
-87.189778,20,747.544489
-90.165283,20,747.576587
-95.394324,20,747.61122
-91.279027,20,747.647846
-87.334741,20,747.682265
-90.208704,20,747.711645
-89.539419,20,747.750031
-91.032458,20,747.790226
-92.08089,20,747.825196
-87.366707,20,747.868163
-97.960804,20,747.909617
-88.10345,20,747.945868
-89.913667,20,748.000061
-87.485073,20,748.064622
-88.07612,20,748.131378
-87.289103,20,748.19785
-88.169632,20,748.259218
-91.183692,20,748.317524
-92.009172,20,748.361258
-89.081669,20,748.41205
-89.781274,20,748.461666
-98.318886,20,748.504375
-87.194765,20,748.536196
-87.085955,20,748.56735
-89.874555,20,748.6109
-87.946654,20,748.668847
-90.437374,20,748.707641
-87.235298,20,748.764869
-87.148322,20,748.815729
-89.193597,20,748.884716
-87.147467,20,748.944409
-87.378502,20,748.998979
-87.258168,20,749.045856
-88.691195,20,749.099856
-89.621198,20,749.145878
-91.903787,20,749.184117
-90.939188,20,749.242606
-89.512785,20,749.294577
-89.407557,20,749.352679
-91.029077,20,749.412291
-92.832405,20,749.470207
-91.775036,20,749.520512
-87.355712,20,749.569311
-87.470954,20,749.602906
-90.752609,20,749.638967
-87.15986,20,749.670061
-97.990943,20,749.699873
-87.393412,20,749.739636
-90.935653,20,749.774318
-87.270106,20,749.804345
-87.902019,20,749.831924
-92.776398,20,749.858397
-90.94284,20,749.898229
-93.08862,20,754.956729
-91.483653,20,754.979533
-87.210244,20,755.006412
-89.863843,20,755.033888
-89.080037,20,755.065314
-97.605141,20,755.101545
-90.074524,20,755.133299
-91.684731,20,755.172662
-87.294335,20,755.222457
-88.020866,20,755.279499
-88.29734,20,755.329717
-92.546529,20,755.382811
-88.441663,20,755.438817
-96.814993,20,755.49239
-97.579751,20,755.545324
-89.703783,20,755.606545
-93.221101,20,755.67121
-87.143278,20,755.730358
-89.760594,20,755.790994
-87.15793,20,755.82783
-87.195828,20,755.888216
-91.163014,20,755.951087
-89.228931,20,755.990522
-92.565213,20,756.021425
-87.127042,20,756.061844
-90.54708,20,756.112394
-98.538228,20,756.161705
-89.552675,20,756.198609
-94.795716,20,756.249899
-87.936021,20,756.290316
-87.11668,20,756.329693
-89.127935,20,756.364926
-98.199019,20,756.424397
-96.407938,20,756.454176
-92.622111,20,756.490727
-87.840436,20,756.526654
-87.24402,20,756.588629
-89.308667,20,756.654667
-90.443577,20,756.713634
-88.207835,20,756.773723
-89.206681,20,756.822501
-91.784257,20,756.879523
-90.927982,20,756.947177
-91.112656,20,757.012927
-90.926239,20,757.036625
-87.188716,20,757.066294
-87.097933,20,757.115048
-98.196899,20,757.162917
-87.299069,20,757.195502
-87.223639,20,757.233054
-87.494039,20,757.286443
-87.369819,20,757.333415
-87.184767,20,757.394531
-89.011553,20,757.447581
-88.183364,20,757.514484
-91.705562,20,757.570719
-87.363022,20,757.631179
-87.258732,20,757.694967
-87.423841,20,757.76181
-93.195698,20,757.815791
-93.21356,20,757.867987
-96.701154,20,757.924542
-90.070445,20,757.998564
-91.363066,20,758.03685
-89.38535,20,758.066242
-88.193252,20,758.109526
-89.835146,20,758.137721
-87.183108,20,758.176176
-91.356836,20,758.211437
-89.937706,20,758.239472
-87.256048,20,758.268565
-92.441628,20,758.308054
-87.916527,20,758.350368
-89.737215,20,758.391436
-87.605978,20,758.439955
-88.171589,20,758.507355
-91.214245,20,758.557742
-90.235372,20,758.59583
-90.007149,20,758.663296
-97.643283,20,758.727915
-90.720765,20,758.78879
-87.281792,20,758.852202
-87.294198,20,758.908198
-88.637622,20,758.958834
-88.619315,20,759.009558
-87.241939,20,759.071612
-98.423737,20,759.101204
-87.810965,20,759.124345
-87.352848,20,759.183387
-87.184177,20,759.230987
-89.189689,20,759.275113
-91.725172,20,759.338896
-89.481241,20,759.405051
-90.250821,20,759.454887
-92.626102,20,759.501156
-90.207287,20,759.555767
-87.384466,20,759.623504
-88.324566,20,759.691247
-89.808764,20,759.734388
-87.34616,20,759.79212
-91.424816,20,759.855149
-87.307993,20,759.922881
-88.110624,20,759.99254
-87.228481,20,764.695013
-91.64937,20,764.748846
-90.017609,20,764.789275
-87.38913,20,764.824444
-92.836797,20,764.884522
-87.335412,20,764.963198
-90.152242,20,765.017845
-90.478438,20,765.086991
-90.923996,20,765.144433
-98.30197,20,765.202767
-89.511037,20,765.261094
-91.287437,20,765.312747
-88.958983,20,765.342353
-91.526284,20,765.382485
-88.449394,20,765.415794
-89.110111,20,765.472584
-88.67845,20,765.52061
-92.834438,20,765.579649
-87.548249,20,765.616092
-87.063284,20,765.671521
-91.394021,20,765.70746
-87.210258,20,765.764342
-88.101251,20,765.816502
-93.44367,20,765.874428
-89.734956,20,765.93119
-92.642742,20,765.984354
-88.71786,20,766.051634
-91.496836,20,766.100905
-90.646304,20,766.16233
-87.735256,20,766.217991
-87.230364,20,766.284586
-97.897326,20,766.333947
-90.435027,20,766.369404
-89.281496,20,766.398013
-90.116428,20,766.442434
-91.313036,20,766.492657
-87.703289,20,766.532572
-90.393635,20,766.591045
-93.453259,20,766.624664
-87.257086,20,766.689193
-90.948438,20,766.724577
-89.797681,20,766.780887
-87.432674,20,766.824396
-91.007881,20,766.857472
-87.413229,20,766.912769
-89.346475,20,766.972712
-87.265156,20,767.011022
-97.641408,20,767.034348
-92.935194,20,767.082625
-92.258764,20,767.124596
-89.834409,20,767.188746
-95.940244,20,767.247228
-87.611543,20,767.31668
-88.585636,20,767.364623
-87.825199,20,767.4156
-88.298702,20,767.454967
-98.155594,20,767.497083
-87.473443,20,767.539751
-89.858804,20,767.578454
-87.530461,20,767.62983
-95.977379,20,767.68077
-88.655014,20,767.713628
-91.587747,20,767.750039
-92.657265,20,767.773121
-98.172895,20,767.813079
-92.582824,20,767.85156
-87.177681,20,767.878514
-98.05731,20,767.911678
-91.350417,20,767.942695
-89.028354,20,767.997313
-91.062135,20,768.049792
-90.293445,20,768.102432
-87.046574,20,768.158045
-90.890626,20,768.216383
-87.138948,20,768.27555
-91.671757,20,768.343266
-98.337961,20,768.41404
-92.147856,20,768.449044
-92.611798,20,768.470156
-91.592657,20,768.507609
-87.198654,20,768.55452
-87.487482,20,768.612558
-87.192422,20,768.664438
-90.541173,20,768.714054
-87.76785,20,768.775506
-87.301692,20,768.826621
-87.198024,20,768.876412
-87.776809,20,768.908474
-88.768217,20,768.952268
-91.817981,20,769.000582
-87.412196,20,769.056832
-91.668957,20,769.110476
-90.417508,20,769.155623
-87.564844,20,769.200584
-95.562352,20,769.257852
-93.389739,20,769.323992
-88.141212,20,769.356939
-87.389139,20,769.413353
-87.497141,20,769.475782
-90.969109,20,769.506079
-88.769252,20,769.537546
-88.331259,20,769.591696
-93.114786,20,773.835365
-97.355272,20,773.870493
-87.107583,20,773.91767
-90.146644,20,773.96515
-97.916832,20,774.017948
-87.338371,20,774.051154
-87.230074,20,774.110812
-87.436261,20,774.142519
-89.797668,20,774.178633
-89.42155,20,774.209518
-87.339187,20,774.24403
-87.136474,20,774.278481
